post_id,text_tf-idf_pca_1,text_tf-idf_pca_2,text_tf-idf_pca_3,text_tf-idf_pca_4,text_tf-idf_pca_5,topic_covid,topic_entertainment,topic_movie,topic_politics,topic_sport,topic_tech
813,-0.004463082457072225,-0.03589599148911023,-0.20715101967109728,0.07765465523425293,-0.0397525195299182,0,1,0,0,0,0
814,-0.09563298042201651,-0.0660938440768733,-0.13756632129397128,0.10008403301198023,-0.01810236297223063,0,1,0,0,0,0
815,-0.02047256825641673,-0.07573843611037065,-0.07859945275591919,0.042944186440014055,-0.05545400930644188,0,1,0,0,0,0
816,-0.05532574105162824,-0.13274967730158257,0.016090451427883755,0.003054313667711686,0.0005571979085097625,0,1,0,0,0,0
817,-0.03796267102168901,-0.08012680786129278,0.002165958190668833,0.11969028494196089,-0.03075392136961091,0,1,0,0,0,0
2529,0.24754095530192619,0.0017300020942554962,0.03129792419638029,0.0018225275745227432,-0.010885991776488215,1,0,0,0,0,0
2530,0.2523858285709125,0.003820971139679363,0.0007357901370130012,0.03761023869039313,0.02773301684506758,1,0,0,0,0,0
818,-0.06464379416587993,-0.0974425727237071,-0.11389635463846509,0.05946733044360304,-0.06345684448976992,0,1,0,0,0,0
819,-0.1922240456007207,-0.04182239761505856,-0.02697237909438872,0.012062124859724067,0.061219138997447645,0,1,0,0,0,0
820,-0.11605007224749408,-0.1655296485775972,-0.06457346436574292,-0.03644225607554222,-0.006677393260090955,0,1,0,0,0,0
821,-0.057662690591156765,-0.10183593166748785,-0.0652041703640088,0.07604481923651914,-0.04303765303405989,0,1,0,0,0,0
822,-0.07105404773128432,-0.10280958050898668,-0.08880712646600017,0.06537868180186268,-0.02251459593738092,0,1,0,0,0,0
823,0.05249730311528289,-0.07174919878981764,0.02406642234782723,0.0417964342996372,-0.06614122378959925,0,1,0,0,0,0
824,-0.2974804154482801,-0.05477334207268902,-0.0379100913984711,-0.0015230059752360048,0.04634578098139329,0,1,0,0,0,0
2531,0.2289492070365965,-0.009930028650868575,-0.015538797301711076,-0.006384971230638772,0.0435978509620421,1,0,0,0,0,0
2532,0.26387410969321645,0.025837758277127473,-0.00029822821135378895,0.009487357744594343,-0.007100169964478408,1,0,0,0,0,0
825,-0.14440412135503586,-0.11730615732839769,-0.06312106674408306,0.008189815925406095,-0.02517724393665318,0,1,0,0,0,0
826,0.046525432819160537,-0.057047372007535374,-0.07924661053027005,0.09002645942497965,-0.11340794534665374,0,1,0,0,0,0
827,-0.08736641575274351,-0.11396437982597338,0.0670200642873074,-0.010652017081477446,-0.011931106737855737,0,1,0,0,0,0
828,-0.13672539313158688,-0.1259200776282959,-0.09559155803872536,0.10265874018234276,0.06216011021646777,0,1,0,0,0,0
829,-0.04476089914734442,-0.06997589831247009,-0.11340569291168402,0.10863286726401701,0.014262057636656446,0,1,0,0,0,0
2533,0.19057487783596266,0.052749651159527705,0.019212285121835173,-0.006711727481289838,0.017318558776858013,1,0,0,0,0,0
830,-0.07985164402628088,-0.09736866895630138,-0.0418106716670435,-0.009453165343959232,-0.021447748699222075,0,1,0,0,0,0
832,-0.14440651945359612,0.053683657473079745,-0.07024699209385193,-0.012726588622479579,0.04693988442666615,0,1,0,0,0,0
833,-0.0530161205554081,-0.0350650416245841,-0.11207644156488292,0.08370378680323978,-0.04156104632223305,0,1,0,0,0,0
834,-0.038383915240854306,-0.1118912962340043,-0.022573956589018503,0.06657732882392912,-0.00162967387294803,0,1,0,0,0,0
842,-0.07444919056875846,-0.11852356527744122,0.04688358467914542,0.04914891241880082,0.03140533432668198,0,1,0,0,0,0
843,-0.24016292130131842,-0.11107665430830804,0.019928858472662223,0.18306729949160044,0.0005097776947535618,0,1,0,0,0,0
835,-0.08614426860797107,-0.11604724249884084,-0.08014071234265652,0.0415998151507201,-0.03613386446375027,0,1,0,0,0,0
836,-0.015206610881054636,-0.09681595981250331,-0.044998437576571494,0.026843788531254624,-0.12584502905881026,0,1,0,0,0,0
837,-0.059416060512004015,0.010099939883633516,-0.08874424397797936,0.13955208064895805,-0.030948008454622034,0,1,0,0,0,0
838,-0.15489323665060545,-0.03317561772976489,-0.08363081695677463,0.12141508621369139,-0.03795015590271798,0,1,0,0,0,0
840,-0.010622587267307805,-0.08859205548722407,-0.03756264043694434,0.0024212512765228234,-0.043324455339358435,0,1,0,0,0,0
841,-0.14240769025948202,-0.11772626896705275,-0.21257902645891563,0.015314244243736985,0.04633688579861636,0,1,0,0,0,0
2534,0.28415323812795124,-0.009251998494100638,0.0024313646927497054,-0.014254269059557262,0.005785653575327715,1,0,0,0,0,0
844,-0.02724042624596826,-0.08701299775230348,0.01828669893952446,0.07584116887947571,-0.04572907168403471,0,1,0,0,0,0
845,-0.05631813627224225,-0.052022485562454916,-0.14401775148727,0.023178349683021907,-0.0040466368320903855,0,1,0,0,0,0
846,-0.12620682133468697,-0.07081208445366305,-0.0427712349830842,-0.05232375881318339,0.04239784038240943,0,1,0,0,0,0
847,-0.024740993979276378,-0.06348040262226994,-0.14525477777043827,0.05621347671579537,-0.008043171163930036,0,1,0,0,0,0
848,-0.0728204629688568,-0.01756794591932004,-0.126717895431288,0.08650064979598726,-0.03870118482975312,0,1,0,0,0,0
852,-0.027662389698284086,-0.055545511222516386,-0.10767044828612295,0.09701359559927014,-0.051794905157450916,0,1,0,0,0,0
853,-0.017065824403319184,-0.10798357182621034,0.08110177946313993,0.006425745476266732,-0.04611759216469697,0,1,0,0,0,0
854,0.013734153942616853,-0.06472744015149591,-0.11344430740826872,0.010088522420427515,-0.05748798617872864,0,1,0,0,0,0
855,-0.011771772779959954,-0.09693165022372867,-0.08049245181917276,0.018330801898328145,-0.06274475590169858,0,1,0,0,0,0
856,-0.11830781762340793,-0.054142360355113904,-0.09417285970292323,0.14365411938903005,-0.11684586352884303,0,1,0,0,0,0
857,-0.0574948341014705,-0.11598694172208092,-0.07703670838652577,-0.013912319915881198,-0.050400387961376435,0,1,0,0,0,0
2535,0.24439806492125773,0.014764148006517768,-0.0057052795451828795,-0.011798590303532518,-0.004605183061602591,1,0,0,0,0,0
2536,0.28630922245709794,0.011222221090174945,-0.012864201576156234,-0.004336491574961881,0.029281935074441285,1,0,0,0,0,0
2537,0.23483249600746867,-0.02079782325375428,-0.05106647061157848,-0.013066745839955584,0.057383553627462704,1,0,0,0,0,0
2538,0.21389392434055265,0.0009592618869591868,-0.029156916311271066,-0.021469594398936177,0.04581346557839176,1,0,0,0,0,0
2539,0.2178361220668701,0.05545732386974306,0.0034821695303414346,0.009701353638795547,0.012983515245978204,1,0,0,0,0,0
2540,0.25776432476292604,0.013809818833021171,0.010916934696551573,0.019769082835012605,-0.015510234563930305,1,0,0,0,0,0
858,-0.06526068148372698,-0.10363518594496393,-0.0719606391737552,0.023850835091828896,-0.040331397946945284,0,1,0,0,0,0
859,-0.0621546004773889,-0.034245330099015495,-0.18617798579031333,0.13275968483863693,-0.06712721718747741,0,1,0,0,0,0
860,-0.14645973093090145,-0.13509438687352868,-0.09001724666055368,0.008997167922286761,-0.007522567517272742,0,1,0,0,0,0
861,-0.07788003420524454,-0.0987169529395659,-0.0775398766252383,0.12172264221973357,0.02445136614056335,0,1,0,0,0,0
863,0.026076804639685734,-0.029028905690314067,-0.13931348136378965,0.08221035253983036,-0.0012493926702371867,0,1,0,0,0,0
864,-0.1927620241772388,-0.07630167244162966,0.03394675615401124,0.06793893086547777,-0.006533586744164264,0,1,0,0,0,0
1696,0.025033053574249148,-0.06935808381384556,0.06698001860574007,0.11700360793411933,-0.05127288567350084,0,0,0,0,1,0
865,0.01649512916448543,-0.053134680915821485,-0.04034610385502445,-0.005155732993269409,-0.033755009338292744,0,1,0,0,0,0
866,0.030086969779478587,-0.10084767776519367,0.013486502907745938,0.1355899413429174,0.0015963423828583778,0,1,0,0,0,0
867,-0.04476089914734442,-0.06997589831247009,-0.11340569291168402,0.10863286726401701,0.014262057636656446,0,1,0,0,0,0
868,-0.05631813627224225,-0.052022485562454916,-0.14401775148727,0.023178349683021907,-0.0040466368320903855,0,1,0,0,0,0
869,0.00013368735324734087,-0.03297391232954638,-0.13716837496140769,0.06742414783186493,-0.0439598770772562,0,1,0,0,0,0
1424,-0.0324514494461811,-0.06513914138056669,0.094776073350099,0.11055085749394081,-0.1460864189203817,0,0,0,0,1,0
870,-0.04551664473963224,-0.08445475778177594,-0.1672866288121197,0.056450319281851194,-0.06544159096477432,0,1,0,0,0,0
871,-0.07308709514866463,-0.2012330313505278,-0.11976477036411554,-0.12862258671694554,-0.1333885127935617,0,1,0,0,0,0
872,-0.07729442122625457,-0.09325599875551642,0.07888425267277056,-0.03610684518487896,-0.04436455015239048,0,1,0,0,0,0
873,-0.018349027321063638,-0.07951754824471569,-0.015793320421802294,0.08245940535198971,-0.044435058977143005,0,1,0,0,0,0
874,-0.07014386339689659,-0.0870228693504425,0.036013297630255264,0.13975941326019026,-0.007626939704120776,0,1,0,0,0,0
897,-0.1021183194263737,-0.0953625514564604,-0.12163575339543581,-0.008393494528287087,0.06827694496380016,0,1,0,0,0,0
875,-0.009262298991872055,-0.05715412164698166,-0.08966054718227294,0.02137532729041809,0.0011882146613826192,0,1,0,0,0,0
876,0.047029577072637996,-0.024446139510819007,-0.00862023977889259,-0.01753174912597665,-0.04873468451705227,0,1,0,0,0,0
877,-0.17309627882447673,-0.07363853884905922,-0.046707940762278806,0.017556598007094176,0.10058354267685221,0,1,0,0,0,0
878,-0.20324712692045604,-0.09852743174494318,-0.025228748435156784,0.11060041126043808,0.08180810862293149,0,1,0,0,0,0
879,0.011198699263566427,-0.11368054488769173,-0.09285257727073969,0.027368489468346573,-0.05182192753525931,0,1,0,0,0,0
880,-0.10031984734316235,-0.06203376184667153,-0.021432708516526996,0.02546631008052195,-0.05395051874246475,0,1,0,0,0,0
2541,0.25869705411404625,-7.437791143213626e-05,0.007090502072809043,0.03160833732673052,-0.03653182190329223,1,0,0,0,0,0
881,-0.09903341491288561,-0.10315963427430137,0.003904281263780964,0.08699646926640313,-0.037988570731454716,0,1,0,0,0,0
882,-0.10244056495051708,-0.10121102673069117,0.000363185175666316,0.043131847920032204,-0.06659589636831788,0,1,0,0,0,0
883,-0.07776488152414586,-0.0935212822941455,-0.07848118016132054,0.008964855834169951,0.009243617197490723,0,1,0,0,0,0
884,0.005443380449451926,-0.0742791330575338,-0.1589431828784992,0.07753487185098275,-0.05898141600664775,0,1,0,0,0,0
891,-0.022439287337859357,-0.04329562251980088,-0.15162011919094295,0.08807626305836719,0.04796903897288037,0,1,0,0,0,0
885,-0.03743576248989896,-0.1010325913807671,0.0728321385488206,0.1510329649369814,-0.025693763803427482,0,1,0,0,0,0
886,-0.03206649492264661,-0.05529921262115136,-0.07504691604668176,0.08075023841079278,-0.09735106634860312,0,1,0,0,0,0
887,-0.1311356012792491,-0.06164884345292491,0.0031256646502179413,0.06012681212399034,0.007247252064729397,0,1,0,0,0,0
888,-0.08996015358232866,-0.058691474039951196,-0.1740369459265208,0.022800796459330277,0.04314584569560542,0,1,0,0,0,0
889,-0.015131090302778741,-0.0837899748349648,-0.15002507516173144,0.06424792223620918,-0.05151105590698454,0,1,0,0,0,0
890,-0.05697795306087417,-0.06412625805650372,-0.09575127599549128,0.00688836361293791,-0.05128395701164438,0,1,0,0,0,0
896,-0.09264693588906757,-0.1020441966948892,-0.22392234701215416,0.0428201489708798,0.014432217366184132,0,1,0,0,0,0
892,-0.024630467545525222,-0.14508132971419957,-0.08930620923881583,-0.07423625756043369,-0.1157603172594899,0,1,0,0,0,0
893,-0.06989192055688193,-0.09742593474213107,-0.038073363353437,0.10478927915948767,-0.04660910128819587,0,1,0,0,0,0
894,-0.04453965096459613,-0.12287170783402863,-0.03288262706249689,0.013055320530373997,-0.004173700517750702,0,1,0,0,0,0
895,-0.04615313054098012,-0.03799647966309534,-0.18916662599476844,0.1439731900597195,-0.029118946767723603,0,1,0,0,0,0
2542,0.20785715742891847,0.027693506831966874,0.03447115321190555,-0.023702171317466887,0.05173103292435017,1,0,0,0,0,0
2543,0.1977786636768741,-0.02955105667824966,0.00028236010568750237,-0.012935908807929069,0.04151097713002945,1,0,0,0,0,0
2544,0.2702688368465086,0.01630215508215412,-0.005904131503090979,0.010020197673421096,0.025929594977293954,1,0,0,0,0,0
2545,0.3151220992283142,0.0019069084005429746,0.0237129351854406,-0.007072199500575602,0.05465875908446625,1,0,0,0,0,0
898,-0.04404648628239291,-0.013478465931632287,-0.14879817172343324,0.1302277296124406,-0.021784054456422813,0,1,0,0,0,0
899,0.017823680314275604,-0.08506459714355041,-0.08471276009061283,0.027755097549004907,-0.05885814765793206,0,1,0,0,0,0
900,-0.16801748572061373,-0.08775136620243465,-0.027606909411004122,-0.014621520201313066,-0.042738823581815695,0,1,0,0,0,0
901,0.03830268058979986,-0.07429104016370743,-0.08970771722240023,0.03794367669981155,-0.07911282021554937,0,1,0,0,0,0
902,-0.058068554709560606,-0.08354587040304537,-0.15483413340751284,-0.047038169447671765,-0.08241776960838622,0,1,0,0,0,0
903,-0.05067745656894645,-0.009103286061099461,0.011037049365385122,0.042671279438311234,-0.0052071896311616135,0,1,0,0,0,0
2546,0.2936939693302168,0.03766929959763722,-0.003217546014895297,-0.00020296405353264913,0.04010188553210294,1,0,0,0,0,0
904,-0.1589153299529242,-0.0827326112621736,-0.05716159853998287,0.01820564329764854,0.11534926454166908,0,1,0,0,0,0
905,-0.032766860820701724,-0.05478160468711341,-0.2050093283921006,0.12191786055376379,-0.05457048611320508,0,1,0,0,0,0
906,-0.08207154798201674,-0.09800813462903482,-0.07620685791206652,0.06179607896712987,-0.01203473344975834,0,1,0,0,0,0
907,0.02389207236742776,-0.1032598010023875,-0.10981468877863676,0.0756221788897155,-0.10262139006084928,0,1,0,0,0,0
908,-0.025615905495134476,-0.1188120972204038,-0.07258226569700402,-0.04032468921484885,-0.04615783321515881,0,1,0,0,0,0
909,-0.010481374176546208,-0.1092593162395724,-0.005040900129502402,-0.0027387977183017382,-0.07686838725011835,0,1,0,0,0,0
2547,0.22801611337975802,0.044181445918048075,0.014454299066257717,-0.0061064758601059145,0.0021682162899642225,1,0,0,0,0,0
2548,0.1864811924404694,0.011386648179662937,0.05245208226198188,0.013798142580493776,-0.029181071481640918,1,0,0,0,0,0
2549,0.20272784213645803,-0.0036806112806415,-0.008425427254220708,-0.018902261301345966,0.0059192518147896354,1,0,0,0,0,0
910,-0.004931029490977982,-0.1405733219977849,0.07858240004917387,0.15143198261848562,0.0043868105002769255,0,1,0,0,0,0
911,-0.08435525988319521,-0.16110523413144065,-0.15215746614771894,0.02275835028637043,-0.07524768775368532,0,1,0,0,0,0
912,-0.09438182966769461,-0.07388079703717233,-0.06271815151450864,0.10279122049278348,-0.011329383344954137,0,1,0,0,0,0
913,0.08481897336069093,-0.040344386706118215,0.005851931329781923,0.07650457788648363,-0.06770138677648767,0,1,0,0,0,0
914,-0.0005804078675104369,-0.0815016409424212,-0.04180486737502634,0.10055563789954507,-0.04092507670252777,0,1,0,0,0,0
915,0.04586488879676103,-0.04625096399781037,-0.06230504203956889,0.06102144438964211,-0.07804956240149548,0,1,0,0,0,0
916,0.047804451240454675,-0.0330552356459189,-0.009879414404563431,0.07329843218286647,-0.015031833129561453,0,1,0,0,0,0
2550,0.3031973524866836,0.0051755280123645855,0.0009165627793758602,0.0043992200311093604,0.0256658760899047,1,0,0,0,0,0
917,-0.0823320291350585,-0.07015030442015799,-0.12959137262049392,0.09947801989061751,-0.04140706735562097,0,1,0,0,0,0
918,-0.030613733637464637,-0.06412068122127035,-0.043401579655713104,0.14741083867474383,0.008891530860819341,0,1,0,0,0,0
919,-0.0696472368152983,-0.09641008684905429,-0.029579109515458057,0.022093694324525324,-0.0005452245010820686,0,1,0,0,0,0
920,-0.04012148572129691,-0.12275858323079165,0.043016430114713206,0.039228260406130845,-0.05704134188936913,0,1,0,0,0,0
921,-0.1364851864249323,-0.11719366496694442,-0.0007635060608644947,0.009214127142439925,-0.012144480486674485,0,1,0,0,0,0
1760,-0.059528914141803994,-0.004550817246266977,0.07459888277486257,0.06747433237952304,-0.08977964165873578,0,0,0,0,1,0
1761,0.02294334277008788,-0.07765965616435913,0.021302227107664305,0.1208656799798712,-0.08747908747992587,0,0,0,0,1,0
922,0.025004454242226085,-0.05379352983697032,-0.04946097683377861,0.11585555784549932,-0.0019303663526779083,0,1,0,0,0,0
923,0.017219983918543846,-0.04824774035712263,-0.15949796874277847,0.05720624951514182,-0.036540876362587196,0,1,0,0,0,0
924,-0.18683204467425024,-0.056967838819109454,-0.12606263910171428,0.043605598886277894,0.07013956425441906,0,1,0,0,0,0
925,-0.060924861985528954,-0.06865304685956089,-0.01637065734575168,0.07959749570576975,-0.025718300660920297,0,1,0,0,0,0
926,-0.07007497281651208,-0.11654975754145643,-0.06691444777981997,0.0723273785306131,-0.02908517481748941,0,1,0,0,0,0
927,0.023545370762223183,-0.08222763254548177,-0.09182832685959591,0.07818344090813148,-0.1087182620770909,0,1,0,0,0,0
928,-0.23902468844001237,-0.10409701436096011,0.11462013889571204,-0.07251406920653854,0.028660102668530054,0,1,0,0,0,0
2551,0.24468537402996388,0.0027215277716074833,-0.01930371445127071,-0.01630294297508518,0.01825776970123108,1,0,0,0,0,0
2552,0.22680771414560189,0.04288163941606652,0.011271713691427465,-0.01863319289851836,0.04679170071915607,1,0,0,0,0,0
929,0.018715856445747366,-0.050820755305198494,-0.016605072920836052,0.1448656172460386,-0.03384701367513139,0,1,0,0,0,0
930,-0.05318769824034823,-0.038446418683954056,-0.11223846926370387,0.08511162114509539,-0.045265964638494395,0,1,0,0,0,0
931,0.054794671109907454,-0.05803613119176087,-0.12713949104736574,0.06885450465626972,-0.05272490418962803,0,1,0,0,0,0
932,-0.10569551044720768,-0.10164135362412642,-0.2308042083774649,0.037620220559652875,0.02130330777681701,0,1,0,0,0,0
933,0.016810871648397216,-0.06908570916324533,-0.11944137025068723,0.06242409107891102,-0.06991888792769917,0,1,0,0,0,0
1783,-0.007979190663395065,-0.0800864224725191,-0.026489304338332336,0.07788186591332824,-0.09607142490973744,0,0,0,0,1,0
2553,0.22416380666957378,-0.021182210381735195,0.04655892032440193,-0.008651084784802258,0.07015784520797363,1,0,0,0,0,0
934,-0.012655423162733853,-0.08097922425237127,-0.12814894825081274,0.11558232404334504,-0.03480248439755858,0,1,0,0,0,0
935,-0.26816517427671127,-0.008005601731751421,-0.02782797049326891,0.0076883610658695515,-0.02761716185604493,0,1,0,0,0,0
936,-0.0059683229680016405,-0.07181110012582577,-0.08179166115682848,0.10065840101629736,-0.08171697689896072,0,1,0,0,0,0
937,0.003611293420123037,-0.06550498770060373,-0.035865822052431134,0.008480176209598496,-0.058305508719691576,0,1,0,0,0,0
938,-0.11940218737626776,-0.07257869486052025,-0.014834315020694957,-0.026714710039040013,-0.031265367737901034,0,1,0,0,0,0
939,-0.09715026243867357,-0.16321197060723347,0.0591510283035796,0.16312836934721464,0.0917346488778375,0,0,0,1,0,0
952,0.01892394625292941,-0.08687712405419615,0.010232335686040105,0.004831295929870934,-0.027102510211210486,0,0,0,1,0,0
953,-0.08811105230454971,-0.17061987277228266,0.10582720513922034,-0.05508180888967039,0.028192836753325318,0,0,0,1,0,0
954,-0.09417340596648295,-0.12037683757141147,0.06405048026879208,-0.07221349643220776,0.0030088441955238763,0,0,0,1,0,0
940,-0.14332424095417937,-0.2296795356189141,0.3042238648163541,0.10891742763781158,0.2895098976178072,0,0,0,1,0,0
941,-0.14883396084514314,-0.2477699688524921,0.23838201845151466,0.10754006400359908,0.21466514941887446,0,0,0,1,0,0
942,-0.1656275320836312,-0.12502290063814586,0.017737903200941194,-0.009817872353023801,0.054057492732257656,0,0,0,1,0,0
943,0.06299381086164194,-0.09059245341421279,0.015654757711702633,0.04959066637144321,-0.00944263049432983,0,0,0,1,0,0
944,-0.09768092146964188,-0.11228013171279737,0.07452619817249474,-0.05230513853474779,0.022728346601056132,0,0,0,1,0,0
1812,0.01685923264471001,-0.10046489774106444,0.09304017431347289,0.08509141248158407,-0.05549562195247402,0,0,0,0,1,0
945,-0.07453849220956606,-0.10001950837426972,0.03896103466435785,-0.049898261321657374,0.016899096168246752,0,0,0,1,0,0
946,-0.1352541744244548,-0.18101935876566697,0.15852873787338526,0.17027625062926963,0.06293241373775751,0,0,0,1,0,0
947,-0.19927148136338504,-0.26280176499941393,0.15684954532763978,0.03983509321355925,0.12416700940333854,0,0,0,1,0,0
948,-0.05929752526429067,-0.16077875201235836,0.23335425176637845,0.10948041073668344,0.18920631077648012,0,0,0,1,0,0
949,-0.08590533629694162,-0.1795504036262612,0.07531984739473986,0.07233785076921344,0.08931999722901351,0,0,0,1,0,0
950,-0.11880859380339835,-0.17737667162650322,0.14975489061632372,0.08841574412720501,0.12453662934368198,0,0,0,1,0,0
951,-0.1363807817277972,-0.1661033783613172,0.10337032058283785,-0.09890973343920706,0.04960618219350798,0,0,0,1,0,0
2554,0.25468510362982466,-0.004075430705874156,0.0038769805285186255,-1.0264491745627672e-05,-0.01279754187228984,1,0,0,0,0,0
2555,0.2864518130480734,0.004204370685787269,0.014531606105093497,-0.009506054353747255,0.020696961951490435,1,0,0,0,0,0
2556,0.21554254060267947,0.010932889899145209,-0.020609489024714975,-0.00722777880517095,0.03909327848011165,1,0,0,0,0,0
956,-0.15272508040765745,-0.19827322881532955,0.20028537924661538,0.011154568535667663,0.0839480432223663,0,0,0,1,0,0
958,-0.08385114797133239,-0.13625701850750452,0.2094651536491158,0.1331439117354138,0.08763960949472072,0,0,0,1,0,0
959,-0.02949776567146301,-0.07732491817463816,0.038732247575464694,-0.03129898190042672,-0.013145520353846755,0,0,0,1,0,0
960,-0.09961426157230867,-0.22723390460231319,0.24039787463161205,0.0007738104048445598,0.21227940017441702,0,0,0,1,0,0
961,-0.22729452019851787,-0.019336071557075635,0.0728265384485928,-0.0780422161140239,0.07853087098852948,0,0,0,1,0,0
2557,0.2416937412631954,-0.010539422370732094,0.004124347144403349,0.006568591504813386,0.0045491095424421285,1,0,0,0,0,0
2558,0.24392971445706488,0.006514604260727692,0.008666606101093436,-0.002290600828786924,0.0020169771673652975,1,0,0,0,0,0
2559,0.21325196879283365,-0.008051968136170123,-0.021465855266467257,0.005587845049845151,-0.01841105192878129,1,0,0,0,0,0
2560,0.29231823814949387,0.003356671534823821,0.010407943945457661,-0.04247959486065125,0.07759164524661827,1,0,0,0,0,0
962,-0.06178327712731116,-0.18966463439929537,0.10501147230645377,-0.00025519931059056494,0.10711931250235035,0,0,0,1,0,0
963,-0.14483280935332468,-0.20003003582152865,0.2555170671440688,0.018370962426730305,0.18061854216617879,0,0,0,1,0,0
964,-0.2046914384298492,-0.18866393201324794,0.06226317111021685,0.020033721974769072,0.10921933132495767,0,0,0,1,0,0
965,-0.01997592497075816,-0.1811118875773249,0.19265000008646282,0.08496322901964562,0.15110659971536972,0,0,0,1,0,0
966,-0.15139808792283374,-0.1312170104061575,0.1684074340206312,-0.07324094973006483,0.08686047108730674,0,0,0,1,0,0
1578,0.10318887093221656,-0.0606965708711181,-0.0465766913581679,0.12709242155876646,-0.0820553322748687,0,0,0,0,1,0
1579,-0.17860674967713944,-0.11726758872947496,0.005196658120468989,0.17082998272083488,-0.05574809750086672,0,0,0,0,1,0
967,-0.14925919346668787,-0.22546145223982875,0.0786122144712182,-0.03980894118600736,0.14905643222566417,0,0,0,1,0,0
968,-0.028057658080662237,-0.0812008628360149,0.048313946101895947,-0.028244545883374342,-0.029300763110839775,0,0,0,1,0,0
969,-0.004223906830307031,-0.09176271295379733,0.04714913487799971,-0.03900726956726969,-0.013776635234622898,0,0,0,1,0,0
970,-0.10932885681856594,-0.10728943982013357,0.009254065588540694,0.0009259826488557542,0.09136593053555311,0,0,0,1,0,0
971,-0.14813496809465634,-0.19385537085701848,0.1820587608731039,-0.02589289986928406,0.15899029387778998,0,0,0,1,0,0
972,-0.18613178214530068,-0.18639311941275,0.1534434312300265,0.09700572503115128,0.07033011379482301,0,0,0,1,0,0
973,-0.06076805419193334,-0.20512100519201612,0.1763507098214652,0.022961614861417446,0.1356105625459855,0,0,0,1,0,0
974,-0.1550509726791286,-0.17350656951968263,0.07989246260475341,0.05747528165154938,0.1189139001915097,0,0,0,1,0,0
2561,0.20679325249570696,-0.0033341575507452596,0.014860731985168723,0.06689350340356597,0.012794049708119405,1,0,0,0,0,0
2562,0.20237676709659944,0.004320234680679703,0.02236091187222672,-0.03878431119193253,0.06195466496558602,1,0,0,0,0,0
2563,0.21220201211789738,-0.03249265079479808,0.0033344273632372416,0.05009120914449747,0.06045144904808594,1,0,0,0,0,0
2564,0.2852130343926326,-0.00034083370068752294,-0.00786214271818083,-0.006492734395576352,0.02173736321621588,1,0,0,0,0,0
975,-0.1576927912649208,-0.13342666756216845,0.2592804440858251,0.07280161472877057,0.1292020147270981,0,0,0,1,0,0
976,-0.16694237539691692,-0.20520092802446765,0.22422661983616993,0.030049060813850188,0.13338747220764433,0,0,0,1,0,0
977,-0.16868574447100987,-0.1476177486278074,0.07241648096980441,-0.033488186773855795,0.003282961249013899,0,0,0,1,0,0
978,-0.11572827333854266,-0.18438189285370468,0.2448949444034059,0.12802876536777083,0.10963139566676067,0,0,0,1,0,0
979,-0.0937784047071719,-0.16576044383940916,0.07237945382035872,-0.032395314725439175,0.08474121714275729,0,0,0,1,0,0
980,-0.12446406041559818,-0.14421605128329876,-0.05643690381047439,-0.050788415509888114,0.004804813283005876,0,0,0,1,0,0
981,-0.09423825051926214,-0.15143176632639055,0.1472569163200032,0.09034032768852467,0.06687037051121984,0,0,0,1,0,0
982,-0.13253416669733684,-0.028461247921115786,0.1003373683996475,0.008103707075218982,0.022203455373004846,0,0,0,1,0,0
983,-0.14550926651260593,-0.24379012968071348,0.21739485020675606,0.07614889514344626,0.25580203787319067,0,0,0,1,0,0
984,-0.1782872054604647,-0.0499592797106889,0.08465786459190128,0.07055323261411377,0.14628973002045165,0,0,0,1,0,0
985,-0.3120478507187811,-0.19601302336580195,0.1350344623505378,-0.02525753892715624,0.25743174866843505,0,0,0,1,0,0
1813,0.013028510562182101,-0.11807221085183713,-0.0063908817452038675,0.07110299125918673,-0.06044646165373146,0,0,0,0,1,0
986,-0.15223730502517974,-0.14890795223719516,0.24861998306268596,0.07109009378924411,0.17320626887381885,0,0,0,1,0,0
988,-0.24749589808496986,-0.1738790614335417,0.15918424055915378,0.030616303881689393,0.17038906072767407,0,0,0,1,0,0
989,-0.12815025375283554,-0.20184373521951882,0.21316163174384098,0.05645516524134705,0.2746636125549508,0,0,0,1,0,0
990,-0.16423619411335869,-0.20725708344540011,0.11088035939051878,-0.02464427330010466,0.10663476233378393,0,0,0,1,0,0
991,-0.1440788347012109,-0.15939566732097374,0.01195146605710466,-0.018732170407611576,0.01579165545660141,0,0,0,1,0,0
992,-0.09749053616243261,-0.15053408493674578,0.22699008222109174,-0.034267341665922595,0.08400510592472617,0,0,0,1,0,0
993,-0.020203668983073523,-0.17473710116479163,0.16721758897967873,0.09207732248740637,0.07973447648889893,0,0,0,1,0,0
1814,-0.04842281592069373,-0.07127925339904867,-0.03585946227805542,0.10013601487253465,-0.027956057507004986,0,0,0,0,1,0
1815,-0.12501706623740017,-0.09747028445387684,-0.06075882984389391,0.17113930439803926,-0.16186257402336968,0,0,0,0,1,0
1816,-0.029631685306671793,-0.09863935111138163,0.025653386933775627,0.1263021169848042,-0.1188181829706704,0,0,0,0,1,0
2565,0.3174327044288703,-0.013388021665833447,-0.013995458636692581,-0.02702005062044027,0.0807666954077471,1,0,0,0,0,0
2566,0.25196123224641004,-0.01388381238741877,0.02425069066456206,-0.012190974634643416,-0.018545319779240146,1,0,0,0,0,0
